"","country","iso3c","year","GDP_pc_const2015","GDP_currentLCU","official_exchange","pop_tot","cpi","FDI_netinflow_share","trade_pct_GDP","income_tax_pct_all"
"1","ZAF","ZAF",2000,4735.66553181957,1053138033600,6.93982833333333,46813266,59.9007095733763,0.638427514423677,46.2207217354077,57.6684334344265
"2","ZAF","ZAF",2001,4820.64433895753,1165940572900,8.60918083333333,47229714,63.3161882421932,5.36834529785161,49.170945185829,58.7990404457696
"3","ZAF","ZAF",2002,4953.7364473103,1360679275100,10.5407466666667,47661514,69.3278771441138,1.14635726911695,53.4655016294369,58.6688057040998
"4","ZAF","ZAF",2003,5052.90993956202,1490399020800,7.56474916666667,48104048,73.2652968772907,0.397492744432543,45.723862568979,56.9578649164012
"5","ZAF","ZAF",2004,5233.86627685538,1652434096800,6.4596925,48556071,72.7582788447442,0.274199790569949,45.6435752240041,55.1483238179717
"6","ZAF","ZAF",2005,5458.23016635984,1837001382600,6.35932833333333,49017147,74.2591702096467,2.25781874505445,47.4277813970329,55.4223116562532
"7","ZAF","ZAF",2006,5708.82308621003,2057593909300,6.77154916666667,49491756,76.6680691980649,0.205125538574009,53.7681412741145,56.610411430859
"8","ZAF","ZAF",2007,5954.16804814954,2346649864200,7.045365,49996094,81.4044744172409,1.97755772219349,57.125139137747,57.8581920382216
"9","ZAF","ZAF",2008,6074.94267195276,2611630824700,8.26122333333333,50565812,89.6056296730685,3.12686614310453,65.9745237996233,61.2223948197332
"10","ZAF","ZAF",2009,5910.78824576381,2794228410100,8.47367415824888,51170779,96.0709573376339,2.31217470344994,49.5875353278801,59.9180313501349
"11","ZAF","ZAF",2010,6018.23075370279,3055613201500,7.32122196115288,51784921,100,0.884904611686012,50.4060871625999,56.3988430388145
"12","ZAF","ZAF",2011,6130.97136731323,3327047014300,7.26113213232735,52443325,104.999266969653,0.903381424332558,54.6363504358971,57.3317487692903
"13","ZAF","ZAF",2012,6194.99275876379,3566385035100,8.20996862659331,53145033,111.010115818795,1.06492249485696,55.5826171933345,56.1170293326777
"14","ZAF","ZAF",2013,6263.10433363432,3868630208400,9.65505606913526,53873616,117.431461662513,2.05358095229684,58.875027630051,56.3298829868341
"15","ZAF","ZAF",2014,6252.31797718806,4133873023400,10.8526555687831,54729551,124.629819674535,1.5193274375398,59.4995740550593,56.9125892416268
"16","ZAF","ZAF",2015,6204.92990145846,4420792525200,12.7589308811644,55876504,130.288813956898,0.438735792056359,56.7266761447156,56.5048550965396
"17","ZAF","ZAF",2016,6185.74604725477,4759554544700,14.7096108855267,56422274,138.850608415188,0.684612553455795,55.8612575048782,58.0236495210642
"18","ZAF","ZAF",2017,6233.18710776586,5078189924600,13.3238014244992,56641209,146.04896642721,0.539673956759456,53.5359318293741,58.3085634088379
"19","ZAF","ZAF",2018,6253.11899645914,5363190430700,13.2339264715833,57339635,152.646239554318,1.37429117153459,54.4855451276341,57.1770997243968
"20","ZAF","ZAF",2019,6188.70355773203,5625206549500,14.4484270548333,58087055,158.935639935493,1.31407752293306,53.8979964081406,56.912593244712
"21","ZAF","ZAF",2020,5748.89784488027,5567973607800,16.4591053903333,58801927,164.03753115379,0.932200051917482,50.6868433364416,57.3587889371019
"22","ZAF","ZAF",2021,5959.44365737965,6208785872500,14.7786782139167,59392255,171.60240433954,9.6779493605082,56.0846247448035,58.4142162256503
