"","country","iso3c","year","GDP_pc_const2015","GDP_currentLCU","official_exchange","pop_tot","cpi","FDI_netinflow_share","trade_pct_GDP","income_tax_pct_all"
"1","RWA","RWA",2000,337.6274440287,8.06218e+11,389.696216666667,8109989,46.7113656890543,0.39152428003344,27.4848738182477,NA
"2","RWA","RWA",2001,361.198504301408,8.71188e+11,442.991891666667,8223941,48.2728589440866,0.940709714780277,29.1989788656409,NA
"3","RWA","RWA",2002,401.602905330255,9.3457e+11,475.365241666667,8372306,49.2347368954152,0.0762968851985405,27.6094888558374,NA
"4","RWA","RWA",2003,401.073544068691,1.149634e+12,537.65498475,8567992,52.9025771588778,0.219807216905554,29.3106327753007,NA
"5","RWA","RWA",2004,419.971375670188,1.372305e+12,577.448974583333,8791853,59.3835186222589,0.324006492725742,33.4616575761219,NA
"6","RWA","RWA",2005,447.424676320357,1.636551e+12,557.82264075,9026299,64.7364019496396,0.271318638771416,34.2165322070623,NA
"7","RWA","RWA",2006,475.857695752469,1.831559e+12,551.710333333333,9270066,70.4868242480993,0.9230712132064,33.2214250264392,NA
"8","RWA","RWA",2007,498.568768982404,2.226385e+12,546.955,9523168,76.8875368460958,2.02144693066788,35.9709574040429,NA
"9","RWA","RWA",2008,539.55101160381,2.832596e+12,546.848653166667,9781996,88.7575992244827,1.97476638119238,37.6045154338988,NA
"10","RWA","RWA",2009,558.324271513843,3.224699e+12,568.281326833333,10043737,100.246735981484,2.09129416019914,36.8056367431503,NA
"11","RWA","RWA",2010,583.85359435356,3.571535e+12,583.130906583333,10309031,100,3.52981449797347,37.2789010887476,NA
"12","RWA","RWA",2011,614.353691688382,4.133058e+12,600.30651975,10576932,103.080170692403,1.62859772539511,39.7161133475504,NA
"13","RWA","RWA",2012,651.22535507744,4.702283e+12,614.295142416667,10840334,113.66755381768,3.52219361242159,40.540860684055,NA
"14","RWA","RWA",2013,665.927846925102,5.05667e+12,646.6359745,11101350,120.401525107651,2.98932072773971,42.6934919621015,NA
"15","RWA","RWA",2014,690.385844477624,5.622582e+12,682.4377953875,11368451,123.236367612123,3.8111233056097,43.9027300980226,39.5463732434762
"16","RWA","RWA",2015,733.813379277367,6.150307e+12,719.8595555,11642959,126.35240266948,1.89710195847927,45.2019874780235,40.9212525271458
"17","RWA","RWA",2016,758.860236057421,6.845366e+12,787.25152175,11930899,135.417357450773,3.21723488960001,49.4849070159287,39.8705712336262
"18","RWA","RWA",2017,769.286201879047,7.694234e+12,831.55433975,12230339,146.629287289695,2.96153575320215,53.6752716384763,39.0029106621638
"19","RWA","RWA",2018,814.719960383902,8.299136e+12,861.093412166667,12531808,146.172962049541,3.79950136993948,55.7841322277403,39.9789071606725
"20","RWA","RWA",2019,870.624098750541,9.307648e+12,899.350509,12835028,151.066652368989,2.54289989560486,57.9756668924308,42.4435245529681
"21","RWA","RWA",2020,821.329261379564,9.597276e+12,943.278048166667,13146362,165.947320417633,1.49998335758474,55.1879512478332,43.5617243799247
"22","RWA","RWA",2021,889.167990929154,1.0943365e+13,988.624806551768,13461888,165.297890975286,1.91427196306746,54.6383128041512,NA
