"","country","iso3c","year","GDP_pc_const2015","GDP_currentLCU","official_exchange","pop_tot","cpi","FDI_netinflow_share","trade_pct_GDP","income_tax_pct_all"
"1","GRC","GRC",2000,18642.7212666989,141247276000,365.398560833333,10805808,72.2012891686262,-0.0062820866311515,58.4156773402129,40.5028469067878
"2","GRC","GRC",2001,19312.3030706347,152193838000,NA,10862132,74.6373377933514,0.00146818055136564,56.1399686891397,37.9216626698641
"3","GRC","GRC",2002,19996.4651042147,163460764000,NA,10902022,77.3461945200262,0.0221141414013334,50.3489962887975,38.1714754867464
"4","GRC","GRC",2003,21104.7414364219,178904903000,NA,10928070,80.0770181516035,0.695797659170262,48.1900537963457,37.5477485820118
"5","GRC","GRC",2004,22118.0599882249,193715824000,NA,10955141,82.3983292768991,0.891391174178269,49.8984414406951,38.2756440216644
"6","GRC","GRC",2005,22185.424546109,199242312000,NA,10987314,85.319409980831,0.277754143805881,50.9008643706162,40.3634996239659
"7","GRC","GRC",2006,23369.1504333202,217861568000,NA,11020362,88.0461729692533,1.97823728049588,52.8502388268866,38.403740190349
"8","GRC","GRC",2007,24072.7918188691,232694593000,NA,11048473,90.5951125075436,0.613705575128197,57.5243740192966,37.7760182985836
"9","GRC","GRC",2008,23928.5019625017,241990390000,NA,11077841,94.3573436953788,1.61093214151846,59.3297155312655,37.4941521711394
"10","GRC","GRC",2009,22839.2485386418,237534181000,NA,11107017,95.4991361443125,0.834961020727542,47.7438466003341,39.558104009387
"11","GRC","GRC",2010,21560.3533533658,224124030000,NA,11121341,100,0.179361228004649,51.1972857171986,35.2754823988126
"12","GRC","GRC",2011,19400.8077326583,203308218000,NA,11104899,103.329853233506,0.385938886644913,56.8339647736227,33.0540594454419
"13","GRC","GRC",2012,18123.6710971914,188380636000,NA,11045011,104.881378839373,0.686731020108175,62.0612847915005,35.308469850122
"14","GRC","GRC",2013,17796.2576680722,179884380000,NA,10965211,103.915138732922,1.23280746804565,62.8765015617254,32.1097762289068
"15","GRC","GRC",2014,18000.4184639065,177235976000,NA,10892413,102.551500931586,1.14557064148088,66.5263275893829,34.3330773747685
"16","GRC","GRC",2015,18083.8779056547,176368863000,NA,10820883,100.771321684226,0.648464653767942,65.2776924688798,32.943861869463
"17","GRC","GRC",2016,18070.7807322854,174494176000,NA,10775971,99.9392992576633,1.39713720263227,64.0191979817137,33.2510533259565
"18","GRC","GRC",2017,18304.3076770645,176903369000,NA,10754679,101.05987316816,1.7209047520311,71.5789505399414,32.9473661968855
"19","GRC","GRC",2018,18647.4957207515,179557676000,NA,10732882,101.692125375109,1.89835335150905,80.1500265574834,33.7039767375189
"20","GRC","GRC",2019,19017.9964295438,183347418000,NA,10721582,101.949414101629,2.43584347799923,81.885923258543,31.4069774724931
"21","GRC","GRC",2020,17283.2457234913,165015741000,NA,10698599,100.677102178392,1.75278168577464,71.8403094647801,32.2260011496455
"22","GRC","GRC",2021,18960.8905812875,181500373000,NA,10569207,101.909213734394,2.85672824512124,89.6559253903021,32.2341986096052
