"","country","iso3c","year","GDP_pc_const2015","GDP_currentLCU","official_exchange","pop_tot","cpi","FDI_netinflow_share","trade_pct_GDP","income_tax_pct_all"
"1","ALB","ALB",2000,1960.88245974115,5.01199e+11,143.709416666667,3089027,74.1382245539502,4.10877595525929,63.454073132628,NA
"2","ALB","ALB",2001,2143.52683947815,5.63449e+11,143.484833333333,3060173,76.442135324008,5.28543275433979,66.4910240323437,NA
"3","ALB","ALB",2002,2247.49808010881,6.10494e+11,140.154515875,3051010,82.3820911976625,3.10482707446756,68.5250682234387,20.7622652526236
"4","ALB","ALB",2003,2380.64462078713,6.77738e+11,121.86325,3039616,82.7808226707298,3.17270817814522,67.0205610427628,19.3099286488728
"5","ALB","ALB",2004,2522.44937446209,7.37656e+11,102.780051196172,3026939,84.6682412961938,4.75017450889019,67.0471873068205,20.5404810698665
"6","ALB","ALB",2005,2675.50863709675,8.04163e+11,99.8702544808992,3011487,86.6719846178477,3.25976769159645,70.8723467754672,NA
"7","ALB","ALB",2006,2851.36775919961,8.72735e+11,98.1033770912698,2992547,88.7267419018594,3.65485134325294,74.2670902393052,NA
"8","ALB","ALB",2007,3044.89661682055,9.65528e+11,90.4278938310708,2970017,91.3288155181303,6.10897966213633,83.2020801053931,NA
"9","ALB","ALB",2008,3298.47890843532,1.080676e+12,83.8946041005291,2947314,94.3617275795417,9.6820708554375,77.4517514962857,NA
"10","ALB","ALB",2009,3432.1708719722,1.143936e+12,94.9781198203843,2927519,96.500834430802,11.1706432450789,75.0949144008056,NA
"11","ALB","ALB",2010,3577.11432498868,1.239645e+12,103.936666666667,2913021,100,9.13813124439238,76.5433902447878,NA
"12","ALB","ALB",2011,3678.04770145146,1.300624e+12,100.895833333333,2905195,103.429123247222,8.13533613546751,81.218568933066,19.8053631968753
"13","ALB","ALB",2012,3736.34007957648,1.332811e+12,108.184166666667,2900401,105.530381748189,7.45135495532692,76.5102006210933,19.0912122348749
"14","ALB","ALB",2013,3780.69919254096,1.350053e+12,105.669166666667,2895092,107.575160377427,9.81628458243044,75.8737138467897,19.7538829493849
"15","ALB","ALB",2014,3855.76074409659,1.395305e+12,105.48,2889104,109.324187306059,8.69303872198522,75.4078455964825,19.0750416761579
"16","ALB","ALB",2015,3952.80357364813,1.434307e+12,125.961666666667,2880703,111.397164149808,8.69053394301893,71.801006339647,20.5684028366258
"17","ALB","ALB",2016,4090.37272829183,1.472479e+12,124.1425,2876101,112.817958876089,8.80509197849022,74.809862823171,16.5165155773985
"18","ALB","ALB",2017,4249.8200493985,1550645485900,119.1,2873457,115.059269640307,7.85544826704409,78.1942495319136,21.765605775375
"19","ALB","ALB",2018,4431.55559506989,1636729604100,107.989166666667,2866376,117.392740239274,7.9463556997158,76.8081841283291,23.3826756643626
"20","ALB","ALB",2019,4543.38771048312,1691903429800,109.850833333333,2854191,119.049258384382,7.79792048386519,76.2791946495763,26.0064014783247
"21","ALB","ALB",2020,4418.66087378292,1647431071400,108.65,2837849,120.978911881374,7.05509220945392,59.8297294321628,22.0434940881015
"22","ALB","ALB",2021,4857.11194201819,1856172101100,103.52,2811666,123.448662047404,6.79614080368671,76.0179821075752,22.1011176940867
